id,feedback,trial_condition,block,trial,correct_resp,resp,correct,rt
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,7,left,left,1,0.711
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,8,left,right,0,-0.547
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,9,left,left,1,0.593
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,10,right,right,1,0.746
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,11,right,right,1,1.135
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,12,left,right,0,-0.878
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,13,left,left,1,1.012
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,14,left,left,1,0.688
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,15,left,right,0,-0.988
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,16,left,left,1,1.988
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,17,right,right,1,0.778
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,18,right,right,1,1.12
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,19,right,left,0,-0.702
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,20,left,right,0,-0.592
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,21,left,left,1,0.686
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,22,left,right,0,-0.737
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,23,right,right,1,1.347
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,24,right,right,1,0.656
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,25,left,left,1,1.011
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,26,left,right,0,-0.519
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,27,left,left,1,0.988
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,28,left,left,1,1.318
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,29,right,right,1,0.834
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,30,left,left,1,1.323
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,31,right,right,1,0.782
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,32,left,left,1,0.828
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,33,left,right,0,-0.572
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,34,left,left,1,0.465
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,35,right,right,1,0.823
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,36,right,right,1,1.295
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,37,right,right,1,0.826
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,38,left,right,0,-0.762
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,39,left,left,1,0.692
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,40,left,left,1,0.856
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,41,left,left,1,0.736
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,42,left,left,1,0.71
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,5,43,right,left,0,-0.57
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,1,right,right,1,1.034
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,2,right,left,0,-1.175
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,3,left,right,0,-0.516
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,4,right,right,1,1.304
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,5,right,right,1,1.636
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,6,right,left,0,-1.112
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,7,left,right,0,-1.291
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,8,left,left,1,1.323
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,9,right,right,1,0.935
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,10,left,left,1,0.713
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,11,left,right,0,-1.134
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,12,right,right,1,0.801
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,13,left,left,1,1.521
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,14,right,right,1,1.561
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,15,right,right,1,0.883
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,16,left,left,1,0.74
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,17,left,right,0,-0.649
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,18,right,right,1,1.769
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,19,left,left,1,0.793
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,20,right,right,1,1.031
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,21,left,left,1,0.667
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,22,right,right,1,0.687
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,23,right,left,0,-0.571
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,24,right,right,1,0.648
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,25,right,right,1,0.699
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,26,right,left,0,-1.087
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,27,right,right,1,0.826
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,28,left,left,1,0.785
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,29,left,right,0,-0.935
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,30,left,left,1,0.622
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,31,right,right,1,1.04
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,32,left,left,1,0.813
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,33,right,right,1,0.9
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,34,right,left,0,-0.725
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,35,right,right,1,1.135
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,36,left,right,0,-1.79
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,37,right,right,1,0.667
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,38,right,right,1,1.062
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,39,right,right,1,0.794
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,6,40,right,right,1,1.53
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,1,right,right,1,1.58
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,2,left,left,1,0.671
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,3,left,right,0,-0.642
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,4,right,right,1,0.658
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,5,right,right,1,1.165
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,6,left,left,1,1.245
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,7,left,left,1,0.919
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,8,right,right,1,0.769
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,9,right,left,0,-0.671
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,10,right,right,1,0.735
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,11,left,left,1,0.78
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,12,left,left,1,0.691
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,13,right,right,1,0.927
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,14,right,right,1,0.865
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,15,right,right,1,0.713
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,16,right,left,0,-1.062
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,17,left,right,0,-0.728
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,18,right,right,1,0.817
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,19,right,right,1,1.089
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,20,right,left,0,-0.855
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,21,right,right,1,0.723
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,22,right,right,1,0.92
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,23,right,right,1,1.01
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,24,left,right,0,-0.774
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,25,right,right,1,0.977
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,26,left,left,1,0.94
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,27,right,right,1,0.598
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,28,left,left,1,1.087
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,29,left,left,1,1.014
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,30,left,left,1,0.682
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,31,left,right,0,-0.773
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,32,right,right,1,0.84
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,33,left,left,1,0.944
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,34,right,right,1,0.954
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,35,left,left,1,0.901
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,36,left,left,1,0.774
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,37,left,left,1,0.668
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,38,right,right,1,0.656
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,39,right,right,1,0.723
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,40,right,right,1,0.888
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,41,right,right,1,0.688
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,42,left,left,1,0.676
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,43,left,left,1,0.728
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,44,left,left,1,0.821
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,45,right,right,1,0.884
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,7,46,left,left,1,0.749
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,1,right,right,1,1.092
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,2,left,left,1,0.626
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,3,right,right,1,0.757
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,4,right,right,1,1.602
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,5,right,right,1,0.741
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,6,right,right,1,1.323
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,7,right,right,1,0.775
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,8,left,left,1,0.812
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,9,right,left,0,-0.604
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,10,right,right,1,0.554
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,11,right,right,1,0.818
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,12,right,right,1,0.697
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,13,left,left,1,0.805
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,14,right,right,1,0.571
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,15,left,left,1,0.7
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,16,left,right,0,-0.616
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,17,right,left,0,-0.567
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,18,right,right,1,0.613
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,19,left,left,1,1.079
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,20,right,right,1,0.805
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,21,right,left,0,-1.044
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,22,right,right,1,0.71
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,23,left,left,1,0.682
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,24,left,left,1,0.862
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,25,left,left,1,0.71
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,26,left,right,0,-0.962
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,27,left,left,1,1.266
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,28,left,left,1,1.253
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,29,left,left,1,0.719
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,30,left,left,1,0.708
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,31,right,right,1,0.745
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,32,left,left,1,0.654
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,33,right,right,1,0.593
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,34,left,left,1,0.546
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,35,left,right,0,-0.587
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,36,left,left,1,1.457
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,37,right,right,1,0.64
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,38,right,right,1,1.003
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,39,left,left,1,0.823
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,40,right,right,1,0.622
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,41,right,right,1,0.704
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,42,right,left,0,-1.012
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,43,right,right,1,1.589
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,44,right,right,1,2.023
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,8,45,right,right,1,0.909
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,1,left,left,1,0.982
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,2,right,right,1,0.738
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,3,right,right,1,0.934
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,4,left,left,1,0.896
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,5,left,left,1,1.378
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,6,left,left,1,1.719
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,7,right,right,1,0.942
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,8,right,right,1,1.344
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,9,right,right,1,1.533
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,10,left,left,1,0.575
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,11,right,right,1,0.623
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,12,left,left,1,1.121
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,13,right,right,1,1.088
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,14,right,right,1,1.03
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,15,left,left,1,0.739
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,16,right,right,1,0.864
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,17,left,left,1,0.809
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,18,left,left,1,2.512
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,19,right,right,1,0.818
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,20,left,left,1,0.882
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,21,left,left,1,1.282
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,22,left,left,1,0.941
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,23,left,left,1,1.239
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,24,right,right,1,1.057
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,25,right,right,1,3.102
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,26,left,left,1,0.688
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,27,left,left,1,2.004
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,28,right,right,1,0.738
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,29,right,right,1,1.071
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,30,left,left,1,0.653
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,31,right,right,1,0.919
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,32,left,left,1,0.753
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,33,right,right,1,0.815
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,34,left,left,1,0.782
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,35,left,left,1,1.212
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,36,left,left,1,1.645
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,37,left,right,0,-2.225
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,38,left,left,1,1.594
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,9,39,right,right,1,1.165
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,1,left,left,1,1.406
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,2,left,left,1,1.237
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,3,left,left,1,1.03
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,4,right,right,1,0.771
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,5,left,left,1,0.873
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,6,left,left,1,2.458
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,7,right,right,1,0.834
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,8,left,left,1,3.577
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,9,left,left,1,0.919
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,10,left,left,1,0.968
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,11,right,right,1,0.661
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,12,right,left,0,-0.871
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,13,left,left,1,0.836
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,14,right,right,1,0.956
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,15,left,left,1,0.815
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,16,left,left,1,0.735
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,17,right,right,1,0.675
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,18,left,left,1,0.759
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,19,right,right,1,0.54
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,20,left,left,1,0.596
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,21,right,right,1,0.782
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,22,left,left,1,0.716
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,23,left,right,0,-1.009
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,24,left,left,1,0.738
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,25,right,right,1,0.591
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,26,left,left,1,0.872
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,27,right,right,1,0.656
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,28,left,left,1,1.332
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,29,right,right,1,0.712
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,30,left,left,1,0.732
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,31,left,right,0,-1.177
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,32,right,right,1,0.767
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,33,right,right,1,0.916
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,34,left,left,1,1.326
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,35,left,left,1,1.217
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,36,left,right,0,-1.058
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,37,left,left,1,2.02
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,38,left,left,1,1.594
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,39,left,left,1,1.245
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,40,left,left,1,1.023
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,10,41,left,right,0,-1.204
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,1,left,left,1,2.258
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,2,right,right,1,1.558
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,3,right,right,1,1.287
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,4,left,left,1,1.179
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,5,right,right,1,0.987
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,6,left,left,1,1.446
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,7,left,right,0,-2.086
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,8,left,left,1,2.522
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,9,left,left,1,0.965
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,10,left,left,1,1.064
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,11,left,left,1,0.909
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,12,right,right,1,0.935
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,13,right,left,0,-1.097
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,14,right,right,1,0.86
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,15,left,left,1,0.717
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,16,left,left,1,0.816
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,17,right,right,1,0.599
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,18,left,left,1,0.658
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,19,left,right,0,-0.508
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,20,left,left,1,0.56
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,21,right,right,1,0.609
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,22,left,left,1,0.539
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,23,left,left,1,0.714
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,24,left,left,1,0.831
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,25,right,left,0,-0.574
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,26,right,right,1,0.851
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,27,left,left,1,1.331
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,28,right,left,0,-0.696
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,29,right,right,1,0.705
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,30,left,right,0,-0.821
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,31,right,left,0,-0.674
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,32,left,left,1,1.074
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,33,right,right,1,0.657
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,34,left,left,1,0.627
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,35,left,right,0,-1.309
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,36,left,left,1,0.51
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,37,left,left,1,0.693
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,38,right,right,1,0.737
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,39,right,left,0,-0.598
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,40,right,right,1,0.501
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,41,right,right,1,0.66
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,11,42,right,right,1,0.607
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,12,1,left,right,0,-1.385
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,12,2,left,left,1,0.611
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,12,3,right,right,1,0.629
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,12,4,right,right,1,1.431
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,12,5,left,left,1,0.589
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,12,6,right,right,1,0.471
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,12,7,right,right,1,0.669
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,12,8,left,left,1,0.984
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,12,9,left,right,0,-0.484
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,12,10,right,left,0,-0.863
NA,Time,Monday 18th of May 2015 12:19:37 PM txt,12,11,left,right,0,-0.381
